id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
ID_05541,Track_05541,Cross,ALB_00411,Stimming,ART_00296,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,318000,4,2012,2012-01-01
ID_05542,Track_05542,The Queen,ALB_00671,Stimming,ART_00427,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,264000,4,2009,2009-01-01
ID_05543,Track_05543,Violator,ALB_00607,Editors,ART_00413,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,325000,4,2012,2012-01-01
ID_05544,Track_05544,Never Mind,ALB_00664,Panda Bear,ART_00321,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,136000,4,2019,2019-01-01
ID_05545,Track_05545,Boy,ALB_00459,Radiohead,ART_00226,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,274000,4,2012,2012-01-01
ID_05546,Track_05546,Spaces,ALB_00216,Aphex Twin,ART_00365,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,303000,4,2023,2023-01-01
ID_05547,Track_05547,Helplessness,ALB_00251,Panda Bear,ART_00276,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,215000,4,2009,2009-01-01
ID_05548,Track_05548,Boy,ALB_00607,Bon Iver,ART_00211,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,284000,4,2017,2017-01-01
ID_05549,Track_05549,Sound of Silver,ALB_00297,Burial,ART_00082,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,307000,4,2003,2003-01-01
ID_05550,Track_05550,Immunity,ALB_00958,Arctic Monkeys,ART_00465,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,249000,4,1997,1997-01-01
ID_05551,Track_05551,Selected Ambient,ALB_00345,Floating Points,ART_00273,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,183000,4,2016,2016-01-01
ID_05552,Track_05552,Sound of Silver,ALB_00315,Aphex Twin,ART_00313,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,146000,4,2016,2016-01-01
ID_05553,Track_05553,Speak & Spell,ALB_00174,Tame Impala,ART_00181,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,171000,4,2023,2023-01-01
ID_05554,Track_05554,Immunity,ALB_00381,Unknown Mortal Orchestra,ART_00205,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,340000,4,2024,2024-01-01
ID_05555,Track_05555,Ultra,ALB_00404,Stimming,ART_00288,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,351000,4,1998,1998-01-01
ID_05556,Track_05556,There Is Love,ALB_00501,Moderat,ART_00326,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,266000,4,2019,2019-01-01
ID_05557,Track_05557,Sticky Fingers,ALB_00221,The Killers,ART_00345,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,247000,4,2013,2013-01-01
ID_05558,Track_05558,AM,ALB_00710,Christian Loffler,ART_00261,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,357000,4,2008,2008-01-01
ID_05559,Track_05559,Helplessness,ALB_00271,Boards of Canada,ART_00099,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,209000,4,1999,1999-01-01
ID_05560,Track_05560,Music for the Masses,ALB_00526,The National,ART_00403,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,218000,4,2022,2022-01-01
ID_05561,Track_05561,No Jacket,ALB_00182,Aphex Twin,ART_00466,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,345000,4,2015,2015-01-01
ID_05562,Track_05562,Brothers in Arms,ALB_00141,White Lies,ART_00197,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,240000,4,2015,2015-01-01
ID_05563,Track_05563,Hotel California,ALB_00671,Bonobo,ART_00097,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,191000,4,2015,2015-01-01
ID_05564,Track_05564,For Emma,ALB_00302,Tame Impala,ART_00112,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,234000,4,2013,2013-01-01
ID_05565,Track_05565,The Joshua Tree,ALB_00237,Rival Consoles,ART_00388,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,199000,4,1990,1990-01-01
ID_05566,Track_05566,Never Mind,ALB_00941,Bonobo,ART_00381,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,274000,4,2023,2023-01-01
ID_05567,Track_05567,Walking On A Dream,ALB_00000,Mac DeMarco,ART_00452,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,290000,4,2017,2017-01-01
ID_05568,Track_05568,Pornography,ALB_00279,Editors,ART_00211,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,264000,4,2000,2000-01-01
ID_05569,Track_05569,Black Celebration,ALB_00155,Tame Impala,ART_00206,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,252000,4,2019,2019-01-01
ID_05570,Track_05570,Awake,ALB_00488,Massive Attack,ART_00332,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,153000,4,2003,2003-01-01
ID_05571,Track_05571,Bicep,ALB_00140,Kavinsky,ART_00149,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,310000,4,2020,2020-01-01
ID_05572,Track_05572,The Queen,ALB_00537,Interpol,ART_00274,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,147000,4,2016,2016-01-01
ID_05573,Track_05573,London Calling,ALB_00610,Burial,ART_00099,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,340000,4,2015,2015-01-01
ID_05574,Track_05574,There Is Love,ALB_00945,Radiohead,ART_00332,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,281000,4,1991,1991-01-01
ID_05575,Track_05575,Geogaddi,ALB_00986,Phoenix,ART_00449,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,314000,4,1995,1995-01-01
ID_05576,Track_05576,There Is Love,ALB_00431,The National,ART_00312,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,210000,4,2016,2016-01-01
ID_05577,Track_05577,Metallica,ALB_00458,Grizzly Bear,ART_00021,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,275000,4,2009,2009-01-01
ID_05578,Track_05578,Construction Time,ALB_00724,Arctic Monkeys,ART_00226,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,247000,4,2004,2004-01-01
ID_05579,Track_05579,The Wall,ALB_00066,The Strokes,ART_00012,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,306000,4,2018,2018-01-01
ID_05580,Track_05580,Metallica,ALB_00174,Bicep,ART_00197,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,236000,4,2004,2004-01-01
ID_05581,Track_05581,Appetite,ALB_00016,Moderat,ART_00229,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,157000,4,2013,2013-01-01
ID_05582,Track_05582,Walking On A Dream,ALB_00971,Panda Bear,ART_00160,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,207000,4,2014,2014-01-01
ID_05583,Track_05583,Never Mind,ALB_00804,Grizzly Bear,ART_00357,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,358000,4,2002,2002-01-01
ID_05584,Track_05584,Multi-Love,ALB_00147,Foster The People,ART_00408,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,223000,4,2013,2013-01-01
ID_05585,Track_05585,Black Celebration,ALB_00292,Justice,ART_00195,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,220000,4,2001,2001-01-01
ID_05586,Track_05586,To Lose My Life,ALB_00137,Interpol,ART_00217,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,191000,4,1990,1990-01-01
ID_05587,Track_05587,Psychic,ALB_00400,Mac DeMarco,ART_00473,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,211000,4,2020,2020-01-01
ID_05588,Track_05588,Untrue,ALB_00595,Fleet Foxes,ART_00378,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,332000,4,2008,2008-01-01
ID_05589,Track_05589,True Blue,ALB_00153,Darkside,ART_00492,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,255000,4,2014,2014-01-01
ID_05590,Track_05590,Speak & Spell,ALB_00585,Benoit & Sergio,ART_00429,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,316000,4,2001,2001-01-01
ID_05591,Track_05591,Boy,ALB_00214,Kiasmos,ART_00069,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,231000,4,2005,2005-01-01
ID_05592,Track_05592,The Suburbs,ALB_00738,Animal Collective,ART_00235,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,343000,4,2002,2002-01-01
ID_05593,Track_05593,Unknown Pleasures,ALB_00591,Kavinsky,ART_00273,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,184000,4,2019,2019-01-01
ID_05594,Track_05594,There Is Love,ALB_00742,Foster The People,ART_00148,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,250000,4,2020,2020-01-01
ID_05595,Track_05595,Hot Fuss,ALB_00301,Stimming,ART_00479,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,231000,4,2012,2012-01-01
ID_05596,Track_05596,The Wall,ALB_00127,LCD Soundsystem,ART_00498,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,170000,4,2022,2022-01-01
ID_05597,Track_05597,Black Sands,ALB_00474,Panda Bear,ART_00239,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,220000,4,2014,2014-01-01
ID_05598,Track_05598,Selected Ambient,ALB_00577,Bon Iver,ART_00319,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,294000,4,2003,2003-01-01
ID_05599,Track_05599,Bridge,ALB_00598,Caribou,ART_00406,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,123000,4,2008,2008-01-01
ID_05600,Track_05600,Off the Wall,ALB_00405,Nils Frahm,ART_00392,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,225000,4,1992,1992-01-01
ID_05601,Track_05601,Bicep,ALB_00002,Massive Attack,ART_00311,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,165000,4,1993,1993-01-01
ID_05602,Track_05602,Space Is Only Noise,ALB_00344,SebastiAn,ART_00199,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,286000,4,2001,2001-01-01
ID_05603,Track_05603,Space Is Only Noise,ALB_00504,White Lies,ART_00344,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,270000,4,2024,2024-01-01
ID_05604,Track_05604,Off the Wall,ALB_00090,Unknown Mortal Orchestra,ART_00391,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,349000,4,2001,2001-01-01
ID_05605,Track_05605,Purple Rain,ALB_00258,Nicolas Jaar,ART_00362,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,336000,4,1998,1998-01-01
ID_05606,Track_05606,Nevermind,ALB_00940,Justice,ART_00063,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,214000,4,2018,2018-01-01
ID_05607,Track_05607,A Broken Frame,ALB_00867,Panda Bear,ART_00354,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,161000,4,2012,2012-01-01
ID_05608,Track_05608,A Forest,ALB_00065,Animal Collective,ART_00389,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,179000,4,1996,1996-01-01
ID_05609,Track_05609,To Lose My Life,ALB_00716,Stimming,ART_00473,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,273000,4,1992,1992-01-01
ID_05610,Track_05610,The Queen,ALB_00449,Aphex Twin,ART_00216,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,355000,4,2014,2014-01-01
ID_05611,Track_05611,Exile,ALB_00456,The Killers,ART_00013,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,135000,4,2019,2019-01-01
ID_05612,Track_05612,Boy,ALB_00322,Bon Iver,ART_00380,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,156000,4,1991,1991-01-01
ID_05613,Track_05613,Alligator,ALB_00818,Radiohead,ART_00196,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,300000,4,2008,2008-01-01
ID_05614,Track_05614,Bicep,ALB_00160,Aphex Twin,ART_00089,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,257000,4,2006,2006-01-01
ID_05615,Track_05615,Sticky Fingers,ALB_00365,Daft Punk,ART_00472,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,152000,4,2020,2020-01-01
ID_05616,Track_05616,Speak & Spell,ALB_00798,Arcade Fire,ART_00446,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,357000,4,2004,2004-01-01
ID_05617,Track_05617,Speak & Spell,ALB_00140,Stimming,ART_00200,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,268000,4,1996,1996-01-01
ID_05618,Track_05618,The Head,ALB_00766,Empire of the Sun,ART_00067,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,334000,4,2019,2019-01-01
ID_05619,Track_05619,Blurred,ALB_00756,Boards of Canada,ART_00139,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,144000,4,2001,2001-01-01
ID_05620,Track_05620,Black Sands,ALB_00926,The National,ART_00057,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,318000,4,2012,2012-01-01
ID_05621,Track_05621,Appetite,ALB_00399,Justice,ART_00191,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,159000,4,2017,2017-01-01
ID_05622,Track_05622,OutRun,ALB_00500,Panda Bear,ART_00188,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,255000,4,2005,2005-01-01
ID_05623,Track_05623,Salad Days,ALB_00306,Rival Consoles,ART_00224,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,128000,4,2014,2014-01-01
ID_05624,Track_05624,The Back Room,ALB_00283,Animal Collective,ART_00393,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,333000,4,2000,2000-01-01
ID_05625,Track_05625,Synchronicity,ALB_00569,Bon Iver,ART_00085,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,230000,4,1996,1996-01-01
ID_05626,Track_05626,Rumours,ALB_00206,Kavinsky,ART_00094,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,248000,4,2017,2017-01-01
ID_05627,Track_05627,AM,ALB_00290,Fleet Foxes,ART_00117,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,233000,4,1990,1990-01-01
ID_05628,Track_05628,Violator,ALB_00637,Radiohead,ART_00039,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,330000,4,2012,2012-01-01
ID_05629,Track_05629,Psychic,ALB_00320,The Strokes,ART_00282,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,279000,4,2005,2005-01-01
ID_05630,Track_05630,Brothers in Arms,ALB_00294,The National,ART_00150,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,358000,4,1995,1995-01-01
ID_05631,Track_05631,Meat Is Murder,ALB_00378,Tycho,ART_00255,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,246000,4,1997,1997-01-01
ID_05632,Track_05632,Geogaddi,ALB_00863,Four Tet,ART_00186,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,339000,4,2022,2022-01-01
ID_05633,Track_05633,True Blue,ALB_00091,Empire of the Sun,ART_00341,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,204000,4,1991,1991-01-01
ID_05634,Track_05634,Dummy,ALB_00465,Caribou,ART_00128,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,296000,4,2007,2007-01-01
ID_05635,Track_05635,Black Sands,ALB_00907,MGMT,ART_00024,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,353000,4,1991,1991-01-01
ID_05636,Track_05636,Ramones,ALB_00031,Darkside,ART_00255,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,248000,4,2000,2000-01-01
ID_05637,Track_05637,Spaces,ALB_00645,Grizzly Bear,ART_00365,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,259000,4,2011,2011-01-01
ID_05638,Track_05638,Total,ALB_00927,Stimming,ART_00440,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,319000,4,2021,2021-01-01
ID_05639,Track_05639,Untrue,ALB_00411,Nils Frahm,ART_00390,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,155000,4,2016,2016-01-01
ID_05640,Track_05640,The Head,ALB_00056,Boards of Canada,ART_00164,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,349000,4,2020,2020-01-01
ID_05641,Track_05641,Purple Rain,ALB_00720,Bon Iver,ART_00408,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,190000,4,2024,2024-01-01
ID_05642,Track_05642,Unknown Pleasures,ALB_00781,Phoenix,ART_00125,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,291000,4,1995,1995-01-01
ID_05643,Track_05643,Space Is Only Noise,ALB_00548,Darkside,ART_00321,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,166000,4,2004,2004-01-01
ID_05644,Track_05644,Dangerous,ALB_00818,Kiasmos,ART_00270,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,333000,4,1991,1991-01-01
ID_05645,Track_05645,Bad,ALB_00853,Floating Points,ART_00091,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,130000,4,2004,2004-01-01
ID_05646,Track_05646,The Back Room,ALB_00429,Justice,ART_00132,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,191000,4,2000,2000-01-01
ID_05647,Track_05647,Back in Black,ALB_00052,Tycho,ART_00444,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,204000,4,2014,2014-01-01
ID_05648,Track_05648,Discovery,ALB_00390,Boards of Canada,ART_00330,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,259000,4,2022,2022-01-01
ID_05649,Track_05649,Howl,ALB_00070,Arctic Monkeys,ART_00390,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,234000,4,2018,2018-01-01
ID_05650,Track_05650,Overgrown,ALB_00914,Floating Points,ART_00335,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,194000,4,1998,1998-01-01
ID_05651,Track_05651,Off the Wall,ALB_00925,Foster The People,ART_00424,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,264000,4,2023,2023-01-01
ID_05652,Track_05652,Construction Time,ALB_00125,Rival Consoles,ART_00197,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,289000,4,1990,1990-01-01
ID_05653,Track_05653,Total,ALB_00671,Bon Iver,ART_00414,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,308000,4,1998,1998-01-01
ID_05654,Track_05654,Brothers in Arms,ALB_00223,Massive Attack,ART_00244,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,334000,4,2001,2001-01-01
ID_05655,Track_05655,Pornography,ALB_00205,The National,ART_00286,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,330000,4,2019,2019-01-01
ID_05656,Track_05656,Ten,ALB_00840,Nicolas Jaar,ART_00182,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,267000,4,2011,2011-01-01
ID_05657,Track_05657,Overgrown,ALB_00030,Benoit & Sergio,ART_00188,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,289000,4,2009,2009-01-01
ID_05658,Track_05658,Hotel California,ALB_00815,Aphex Twin,ART_00174,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,171000,4,2011,2011-01-01
ID_05659,Track_05659,Sgt. Pepper,ALB_00421,Boards of Canada,ART_00444,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,326000,4,2023,2023-01-01
ID_05660,Track_05660,Overgrown,ALB_00559,Burial,ART_00434,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,203000,4,1992,1992-01-01
ID_05661,Track_05661,Is This It,ALB_00353,Kavinsky,ART_00354,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,280000,4,2015,2015-01-01
ID_05662,Track_05662,Brothers in Arms,ALB_00420,Unknown Mortal Orchestra,ART_00181,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,275000,4,1993,1993-01-01
ID_05663,Track_05663,Nevermind,ALB_00324,The Killers,ART_00017,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,259000,4,1998,1998-01-01
ID_05664,Track_05664,Let It Be,ALB_00197,Kavinsky,ART_00423,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,205000,4,2020,2020-01-01
ID_05665,Track_05665,Spaces,ALB_00662,James Blake,ART_00143,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,337000,4,1996,1996-01-01
ID_05666,Track_05666,Untrue,ALB_00226,MGMT,ART_00391,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,357000,4,2022,2022-01-01
ID_05667,Track_05667,Back in Black,ALB_00227,Kiasmos,ART_00288,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,222000,4,2017,2017-01-01
ID_05668,Track_05668,Is This It,ALB_00184,Justice,ART_00428,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,322000,4,2018,2018-01-01
ID_05669,Track_05669,The Suburbs,ALB_00979,Mac DeMarco,ART_00273,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,283000,4,2007,2007-01-01
ID_05670,Track_05670,Off the Wall,ALB_00330,Panda Bear,ART_00168,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,180000,4,2009,2009-01-01
ID_05671,Track_05671,True Blue,ALB_00464,Caribou,ART_00403,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,151000,4,2012,2012-01-01
ID_05672,Track_05672,Back in Black,ALB_00811,LCD Soundsystem,ART_00062,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,223000,4,2022,2022-01-01
ID_05673,Track_05673,Born in the USA,ALB_00038,Daft Punk,ART_00272,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,248000,4,2008,2008-01-01
ID_05674,Track_05674,To Lose My Life,ALB_00890,Panda Bear,ART_00016,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,248000,4,2003,2003-01-01
ID_05675,Track_05675,For Emma,ALB_00318,Moderat,ART_00098,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,320000,4,1997,1997-01-01
ID_05676,Track_05676,Hot Fuss,ALB_00118,Mac DeMarco,ART_00223,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,173000,4,1990,1990-01-01
ID_05677,Track_05677,Blurred,ALB_00891,Portishead,ART_00443,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,174000,4,2008,2008-01-01
ID_05678,Track_05678,OK Computer,ALB_00298,Arcade Fire,ART_00089,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,218000,4,2001,2001-01-01
ID_05679,Track_05679,Violator,ALB_00809,Grizzly Bear,ART_00248,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,163000,4,2018,2018-01-01
ID_05680,Track_05680,Back in Black,ALB_00891,Aphex Twin,ART_00116,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,281000,4,2024,2024-01-01
